Temp,MaxTemp,MinTemp,LinkMargin,timestamp
8.2625,20.1003,0.8037,29,2016-10-08T23:00:15.243Z
8.1500,20.1003,0.8037,29,2016-10-08T22:59:45.211Z
8.1500,20.1003,0.8037,29,2016-10-08T22:59:15.277Z
8.0375,20.1003,0.8037,29,2016-10-08T22:58:48.203Z
8.0375,20.1003,0.8037,29,2016-10-08T22:57:49.623Z
7.9250,20.1003,0.8037,29,2016-10-08T22:57:15.185Z
7.9250,20.1003,0.8037,29,2016-10-08T22:56:45.170Z
7.8125,20.1003,0.8037,29,2016-10-08T22:56:15.431Z
7.8125,20.1003,0.8037,29,2016-10-08T22:55:45.581Z
7.7000,20.1003,0.8037,29,2016-10-08T22:55:15.167Z
7.7000,20.1003,0.8037,29,2016-10-08T22:54:45.260Z
7.5875,20.1003,0.8037,29,2016-10-08T22:54:15.252Z
7.4750,20.1003,0.8037,29,2016-10-08T22:53:46.287Z
7.4750,20.1003,0.8037,29,2016-10-08T22:53:17.386Z
7.4750,20.1003,0.8037,29,2016-10-08T22:52:47.784Z
7.3625,20.1003,0.8037,29,2016-10-08T22:52:15.502Z
7.3625,20.1003,0.8037,29,2016-10-08T22:51:45.217Z
7.2500,20.1003,0.8037,29,2016-10-08T22:51:17.587Z
7.2500,20.1003,0.8037,29,2016-10-08T22:50:46.263Z
7.1375,20.1003,0.8037,29,2016-10-08T22:50:15.191Z
7.1375,20.1003,0.8037,29,2016-10-08T22:49:45.187Z
7.0250,20.1003,0.8037,29,2016-10-08T22:49:15.365Z
7.0250,20.1003,0.8037,29,2016-10-08T22:48:46.109Z
6.9125,20.1003,0.8037,29,2016-10-08T22:48:18.404Z
6.9125,20.1003,0.8037,29,2016-10-08T22:47:46.460Z
6.9125,20.1003,0.8037,29,2016-10-08T22:47:15.153Z
6.8000,20.1003,0.8037,29,2016-10-08T22:46:45.990Z
6.6875,20.1003,0.8037,29,2016-10-08T22:46:15.144Z
6.6875,20.1003,0.8037,29,2016-10-08T22:45:45.452Z
6.5750,20.1003,0.8037,29,2016-10-08T22:45:15.573Z
6.5750,20.1003,0.8037,29,2016-10-08T22:44:45.291Z
6.5750,20.1003,0.8037,29,2016-10-08T22:44:15.224Z
6.4625,20.1003,0.8037,29,2016-10-08T22:43:45.374Z
6.3500,20.1003,0.8037,29,2016-10-08T22:43:16.980Z
6.3500,20.1003,0.8037,29,2016-10-08T22:42:46.115Z
6.2375,20.1003,0.8037,29,2016-10-08T22:42:15.648Z
6.2375,20.1003,0.8037,29,2016-10-08T22:41:45.186Z
6.2375,20.1003,0.8037,29,2016-10-08T22:41:15.883Z
6.1250,20.1003,0.8037,29,2016-10-08T22:40:45.613Z
6.1250,20.1003,0.8037,29,2016-10-08T22:40:15.164Z
6.1250,20.1003,0.8037,29,2016-10-08T22:39:45.157Z
6.0125,20.1003,0.8037,29,2016-10-08T22:39:15.152Z
6.0125,20.1003,0.8037,29,2016-10-08T22:38:15.938Z
6.1250,20.1003,0.8037,29,2016-10-08T22:37:48.473Z
6.0125,20.1003,0.8037,29,2016-10-08T22:37:15.400Z
6.1250,20.1003,0.8037,29,2016-10-08T22:36:45.881Z
6.0125,20.1003,0.8037,29,2016-10-08T22:36:16.912Z
6.0125,20.1003,0.8037,29,2016-10-08T22:35:45.997Z
6.0125,20.1003,0.8037,29,2016-10-08T22:35:15.213Z
6.0125,20.1003,0.8037,29,2016-10-08T22:34:45.206Z
6.0125,20.1003,0.8037,29,2016-10-08T22:34:15.690Z
6.0125,20.1003,0.8037,29,2016-10-08T22:33:47.616Z
6.0125,20.1003,0.8037,29,2016-10-08T22:33:16.042Z
6.0125,20.1003,0.8037,29,2016-10-08T22:32:47.310Z
6.0125,20.1003,0.8037,29,2016-10-08T22:32:15.971Z
6.0125,20.1003,0.8037,29,2016-10-08T22:31:45.162Z
6.2375,20.1003,0.8037,29,2016-10-08T22:30:45.650Z
6.3500,20.1003,0.8037,29,2016-10-08T22:30:15.137Z
6.4625,20.1003,0.8037,29,2016-10-08T22:29:45.133Z
6.4625,20.1003,0.8037,29,2016-10-08T22:29:15.294Z
6.5750,20.1003,0.8037,29,2016-10-08T22:28:45.116Z
6.5750,20.1003,0.8037,29,2016-10-08T22:28:15.285Z
6.8000,20.1003,0.8037,29,2016-10-08T22:27:46.379Z
6.8000,20.1003,0.8037,29,2016-10-08T22:27:15.375Z
6.9125,20.1003,0.8037,29,2016-10-08T22:26:45.778Z
7.0250,20.1003,0.8037,29,2016-10-08T22:26:15.331Z
7.1375,20.1003,0.8037,29,2016-10-08T22:25:45.194Z
7.2500,20.1003,0.8037,29,2016-10-08T22:25:15.615Z
7.3625,20.1003,0.8037,29,2016-10-08T22:24:45.338Z
7.3625,20.1003,0.8037,29,2016-10-08T22:24:15.546Z
7.4750,20.1003,0.8037,29,2016-10-08T22:23:45.165Z
7.5875,20.1003,0.8037,29,2016-10-08T22:23:15.251Z
7.7000,20.1003,0.8037,29,2016-10-08T22:22:52.885Z
7.8125,20.1003,0.8037,29,2016-10-08T22:22:15.141Z
7.9250,20.1003,0.8037,29,2016-10-08T22:21:45.133Z
8.0375,20.1003,0.8037,29,2016-10-08T22:21:15.126Z
8.1500,20.1003,0.8037,29,2016-10-08T22:20:45.763Z
8.2625,20.1003,0.8037,29,2016-10-08T22:20:15.110Z
8.7125,20.1003,0.8037,29,2016-10-08T22:19:45.104Z
9.0500,20.1003,0.8037,29,2016-10-08T22:19:15.095Z
9.5000,20.1003,0.8037,29,2016-10-08T22:18:45.925Z
10.1750,20.1003,0.8037,29,2016-10-08T22:18:18.028Z
11.0750,20.1003,0.8037,29,2016-10-08T22:17:46.221Z
12.2000,20.1003,0.8037,29,2016-10-08T22:17:16.513Z
13.8875,20.1003,0.8037,29,2016-10-08T22:16:46.198Z
15.3500,20.1003,0.8037,29,2016-10-08T22:16:15.184Z
15.1250,20.1003,0.8037,29,2016-10-08T22:15:45.179Z
7.2500,20.1003,0.8037,29,2016-10-08T22:15:15.445Z
7.3625,20.1003,0.8037,29,2016-10-08T22:14:45.152Z
7.3625,20.1003,0.8037,29,2016-10-08T22:14:15.296Z
7.4750,20.1003,0.8037,29,2016-10-08T22:13:46.363Z
7.4750,20.1003,0.8037,29,2016-10-08T22:13:16.553Z
7.4750,20.1003,0.8037,29,2016-10-08T22:12:47.159Z
7.7000,20.1003,0.8037,29,2016-10-08T22:12:15.253Z
7.7000,20.1003,0.8037,29,2016-10-08T22:11:45.106Z
7.7000,20.1003,0.8037,29,2016-10-08T22:11:15.211Z
7.7000,20.1003,0.8037,29,2016-10-08T22:10:45.094Z
7.8125,20.1003,0.8037,29,2016-10-08T22:10:15.084Z
7.9250,20.1003,0.8037,29,2016-10-08T22:09:45.088Z
8.0375,20.1003,0.8037,29,2016-10-08T22:09:15.408Z
8.1500,20.1003,0.8037,29,2016-10-08T22:08:45.061Z
8.1500,20.1003,0.8037,29,2016-10-08T22:08:15.390Z
8.2625,20.1003,0.8037,29,2016-10-08T22:07:46.689Z
8.2625,20.1003,0.8037,29,2016-10-08T22:07:15.175Z
8.3750,20.1003,0.8037,29,2016-10-08T22:06:46.057Z
8.3750,20.1003,0.8037,29,2016-10-08T22:06:15.672Z
8.3750,20.1003,0.8037,29,2016-10-08T22:05:45.472Z
8.4875,20.1003,0.8037,29,2016-10-08T22:05:15.335Z
8.4875,20.1003,0.8037,29,2016-10-08T22:04:45.490Z
8.6000,20.1003,0.8037,29,2016-10-08T22:04:16.126Z
8.7125,20.1003,0.8037,29,2016-10-08T22:03:45.110Z
8.7125,20.1003,0.8037,29,2016-10-08T22:03:18.848Z
8.7125,20.1003,0.8037,148,2016-10-08T22:02:46.590Z
8.8250,20.1003,0.8037,148,2016-10-08T22:02:15.088Z
8.8250,20.1003,0.8037,148,2016-10-08T22:01:45.084Z
8.9375,20.1003,0.8037,148,2016-10-08T22:01:15.074Z
8.9375,20.1003,0.8037,148,2016-10-08T22:00:45.474Z
8.9375,20.1003,0.8037,148,2016-10-08T22:00:15.064Z
8.9375,20.1003,0.8037,148,2016-10-08T21:59:45.050Z
9.0500,20.1003,0.8037,148,2016-10-08T21:59:15.167Z
9.0500,20.1003,0.8037,148,2016-10-08T21:58:15.027Z
9.1625,20.1003,0.8037,148,2016-10-08T21:57:46.149Z
9.1625,20.1003,0.8037,148,2016-10-08T21:57:15.739Z
9.1625,20.1003,0.8037,148,2016-10-08T21:56:45.130Z
9.1625,20.1003,0.8037,148,2016-10-08T21:56:15.122Z
9.1625,20.1003,0.8037,148,2016-10-08T21:55:45.133Z
9.1625,20.1003,0.8037,148,2016-10-08T21:55:15.110Z
9.0500,20.1003,0.8037,148,2016-10-08T21:54:45.108Z
9.0500,20.1003,0.8037,148,2016-10-08T21:54:15.366Z
9.0500,20.1003,0.8037,148,2016-10-08T21:53:45.088Z
8.9375,20.1003,0.8037,148,2016-10-08T21:52:52.838Z
8.9375,20.1003,0.8037,148,2016-10-08T21:52:15.227Z
8.8250,20.1003,0.8037,148,2016-10-08T21:51:45.277Z
8.8250,20.1003,0.8037,148,2016-10-08T21:51:19.340Z
8.8250,20.1003,0.8037,148,2016-10-08T21:50:46.157Z
8.7125,20.1003,0.8037,148,2016-10-08T21:50:15.214Z
8.7125,20.1003,0.8037,148,2016-10-08T21:49:45.028Z
8.7125,20.1003,0.8037,148,2016-10-08T21:49:15.127Z
8.7125,20.1003,0.8037,148,2016-10-08T21:48:46.132Z
8.6000,20.1003,0.8037,148,2016-10-08T21:48:16.470Z
8.6000,20.1003,0.8037,148,2016-10-08T21:47:49.998Z
8.6000,20.1003,0.8037,148,2016-10-08T21:47:15.111Z
8.6000,20.1003,0.8037,148,2016-10-08T21:46:45.106Z
8.4875,20.1003,0.8037,148,2016-10-08T21:46:15.097Z
8.4875,20.1003,0.8037,148,2016-10-08T21:45:45.088Z
8.4875,20.1003,0.8037,148,2016-10-08T21:45:15.325Z
8.4875,20.1003,0.8037,148,2016-10-08T21:44:45.074Z
8.3750,20.1003,0.8037,148,2016-10-08T21:44:18.124Z
8.3750,20.1003,0.8037,148,2016-10-08T21:43:47.079Z
8.3750,20.1003,0.8037,148,2016-10-08T21:43:15.055Z
8.3750,20.1003,0.8037,148,2016-10-08T21:42:46.418Z
8.3750,20.1003,0.8037,148,2016-10-08T21:42:15.042Z
8.3750,20.1003,0.8037,148,2016-10-08T21:41:45.028Z
8.3750,20.1003,0.8037,148,2016-10-08T21:41:15.070Z
8.2625,20.1003,0.8037,148,2016-10-08T21:40:45.396Z
8.2625,20.1003,0.8037,148,2016-10-08T21:40:15.005Z
8.2625,20.1003,0.8037,148,2016-10-08T21:39:45.124Z
8.3750,20.1003,0.8037,148,2016-10-08T21:39:15.131Z
8.3750,20.1003,0.8037,148,2016-10-08T21:38:45.108Z
8.4875,20.1003,0.8037,148,2016-10-08T21:38:17.163Z
8.6000,20.1003,0.8037,148,2016-10-08T21:37:47.383Z
8.7125,20.1003,0.8037,148,2016-10-08T21:37:15.087Z
8.9375,20.1003,0.8037,148,2016-10-08T21:36:45.081Z
9.0500,20.1003,0.8037,148,2016-10-08T21:36:15.313Z
9.2750,20.1003,0.8037,148,2016-10-08T21:35:45.062Z
9.7250,20.1003,0.8037,148,2016-10-08T21:35:29.607Z
10.0625,20.1003,0.8037,148,2016-10-08T21:34:45.046Z
10.5125,20.1003,0.8037,148,2016-10-08T21:34:15.040Z
11.1875,20.1003,0.8037,148,2016-10-08T21:33:45.031Z
12.2000,20.1003,0.8037,148,2016-10-08T21:33:15.667Z
13.3250,20.1003,0.8037,148,2016-10-08T21:32:48.849Z
15.1250,20.1003,0.8037,148,2016-10-08T21:32:15.496Z
17.6000,20.0356,0.8037,148,2016-10-08T21:31:45.021Z
20.4125,17.8953,0.8037,148,2016-10-08T21:31:14.994Z
21.7625,17.8953,0.8037,148,2016-10-08T21:30:45.368Z
6.5750,17.8953,0.8037,148,2016-10-08T21:30:15.676Z
5.3375,17.8953,0.8037,148,2016-10-08T21:29:45.782Z
5.2250,17.8953,0.8037,148,2016-10-08T21:29:15.984Z
5.3375,17.8953,0.8037,148,2016-10-08T21:28:44.967Z
5.3375,17.8953,0.8037,148,2016-10-08T21:28:15.765Z
5.3375,17.8953,0.8037,148,2016-10-08T21:27:47.006Z
5.3375,17.8953,0.8037,148,2016-10-08T21:27:15.262Z
5.3375,17.8953,0.8037,148,2016-10-08T21:26:45.049Z
5.3375,17.8953,0.8037,148,2016-10-08T21:26:15.211Z
5.3375,17.8953,0.8037,148,2016-10-08T21:25:45.034Z
5.3375,17.8953,0.8037,148,2016-10-08T21:25:15.220Z
5.3375,17.8953,0.8037,148,2016-10-08T21:24:45.019Z
5.3375,17.8953,0.8037,148,2016-10-08T21:24:15.012Z
5.4500,17.8953,0.8037,148,2016-10-08T21:24:02.422Z
5.5625,17.8953,0.8037,148,2016-10-08T21:23:15.195Z
5.5625,17.8953,0.8037,148,2016-10-08T21:22:46.345Z
5.5625,17.8953,0.8037,148,2016-10-08T21:22:15.152Z
5.6750,17.8953,0.8037,148,2016-10-08T21:21:45.101Z
5.7875,17.8953,0.8037,148,2016-10-08T21:21:15.235Z
5.9000,17.8953,0.8037,148,2016-10-08T21:20:45.695Z
5.9000,17.8953,0.8037,148,2016-10-08T21:20:14.950Z
6.0125,17.8953,0.8037,148,2016-10-08T21:19:44.943Z
6.0125,17.8953,0.8037,148,2016-10-08T21:19:15.212Z
6.0125,17.8953,0.8037,148,2016-10-08T21:18:45.300Z
6.1250,17.8953,0.8037,50,2016-10-08T21:18:19.661Z
6.2375,17.8953,0.8037,50,2016-10-08T21:17:46.746Z
6.2375,17.8953,0.8037,50,2016-10-08T21:17:15.225Z
6.3500,17.8953,0.8037,50,2016-10-08T21:16:45.854Z
6.3500,17.8953,0.8037,50,2016-10-08T21:16:15.166Z
6.3500,17.8953,0.8037,50,2016-10-08T21:15:45.008Z
6.4625,17.8953,0.8037,50,2016-10-08T21:15:16.035Z
6.5750,17.8953,0.8037,50,2016-10-08T21:14:45.912Z
6.5750,17.8953,0.8037,50,2016-10-08T21:14:14.985Z
6.6875,17.8953,0.8037,50,2016-10-08T21:13:45.285Z
6.8000,17.8953,0.8037,50,2016-10-08T21:13:15.659Z
6.9125,17.8953,0.8037,50,2016-10-08T21:12:46.324Z
6.9125,17.8953,0.8037,50,2016-10-08T21:12:15.119Z
7.0250,17.8953,0.8037,50,2016-10-08T21:11:44.949Z
7.0250,17.8953,0.8037,50,2016-10-08T21:11:15.140Z
7.1375,17.8953,0.8037,50,2016-10-08T21:10:45.512Z
7.2500,17.8953,0.8037,50,2016-10-08T21:10:14.967Z
7.2500,17.8953,0.8037,50,2016-10-08T21:09:44.918Z
7.2500,17.8953,0.8037,50,2016-10-08T21:09:15.369Z
7.3625,17.8953,0.8037,50,2016-10-08T21:08:45.154Z
7.4750,17.8953,0.8037,50,2016-10-08T21:08:16.753Z
7.4750,17.8953,0.8037,50,2016-10-08T21:07:45.756Z
7.4750,17.8953,0.8037,50,2016-10-08T21:07:15.191Z
7.5875,17.8953,0.8037,50,2016-10-08T21:06:45.171Z
7.7000,17.8953,0.8037,50,2016-10-08T21:06:15.047Z
7.8125,17.8953,0.8037,50,2016-10-08T21:05:45.312Z
7.8125,17.8953,0.8037,50,2016-10-08T21:05:16.100Z
7.9250,17.8953,0.8037,50,2016-10-08T21:04:45.400Z
7.9250,17.8953,0.8037,50,2016-10-08T21:04:15.588Z
8.0375,17.8953,0.8037,50,2016-10-08T21:03:45.573Z
8.0375,17.8953,0.8037,50,2016-10-08T21:03:15.652Z
8.1500,17.8953,0.8037,50,2016-10-08T21:02:15.392Z
8.1500,17.8953,0.8037,50,2016-10-08T21:01:47.926Z
8.2625,17.8953,0.8037,50,2016-10-08T21:01:14.914Z
8.2625,17.8953,0.8037,50,2016-10-08T21:00:44.905Z
8.2625,17.8953,0.8037,50,2016-10-08T21:00:16.280Z
8.2625,17.8953,0.8037,50,2016-10-08T20:59:45.602Z
8.3750,17.8953,0.8037,50,2016-10-08T20:59:15.008Z
8.3750,17.8953,0.8037,50,2016-10-08T20:58:45.001Z
8.3750,17.8953,0.8037,50,2016-10-08T20:58:15.197Z
8.3750,17.8953,0.8037,50,2016-10-08T20:57:50.183Z
8.3750,17.8953,0.8037,50,2016-10-08T20:57:15.643Z
8.3750,17.8953,0.8037,50,2016-10-08T20:56:45.620Z
8.3750,17.8953,0.8037,50,2016-10-08T20:56:15.179Z
8.3750,17.8953,0.8037,50,2016-10-08T20:55:44.954Z
8.3750,17.8953,0.8037,50,2016-10-08T20:55:15.648Z
8.3750,17.8953,0.8037,50,2016-10-08T20:54:45.512Z
8.2625,17.8953,0.8037,50,2016-10-08T20:54:14.986Z
8.2625,17.8953,0.8037,50,2016-10-08T20:53:44.928Z
8.2625,17.8953,0.8037,50,2016-10-08T20:53:15.043Z
8.2625,17.8953,0.8037,50,2016-10-08T20:52:46.346Z
8.1500,17.8953,0.8037,50,2016-10-08T20:52:15.387Z
8.1500,17.8953,0.8037,50,2016-10-08T20:51:44.894Z
8.0375,17.8953,0.8037,50,2016-10-08T20:51:14.908Z
8.0375,17.8953,0.8037,50,2016-10-08T20:50:45.254Z
7.9250,17.8953,0.8037,50,2016-10-08T20:50:15.175Z
7.8125,17.8953,0.8037,50,2016-10-08T20:49:44.988Z
7.8125,17.8953,0.8037,50,2016-10-08T20:49:14.982Z
7.7000,17.8953,0.8037,50,2016-10-08T20:48:44.975Z
7.7000,17.8953,0.8037,50,2016-10-08T20:48:17.099Z
7.5875,17.8953,0.8037,50,2016-10-08T20:47:46.556Z
7.5875,17.8953,0.8037,50,2016-10-08T20:47:14.951Z
7.4750,17.8953,0.8037,50,2016-10-08T20:46:45.759Z
7.4750,17.8953,0.8037,50,2016-10-08T20:46:14.935Z
7.3625,17.8953,0.8037,50,2016-10-08T20:45:44.942Z
7.2500,17.8953,0.8037,50,2016-10-08T20:45:15.037Z
7.2500,17.8953,0.8037,50,2016-10-08T20:44:44.912Z
7.2500,17.8953,0.8037,50,2016-10-08T20:44:15.023Z
7.1375,17.8953,0.8037,50,2016-10-08T20:43:45.324Z
7.0250,17.8953,0.8037,50,2016-10-08T20:43:16.129Z
7.0250,17.8953,0.8037,50,2016-10-08T20:42:47.977Z
6.9125,17.8953,0.8037,50,2016-10-08T20:42:15.027Z
6.9125,17.8953,0.8037,50,2016-10-08T20:41:44.867Z
6.8000,17.8953,0.8037,50,2016-10-08T20:41:15.545Z
6.8000,17.8953,0.8037,50,2016-10-08T20:40:46.613Z
6.6875,17.8953,0.8037,50,2016-10-08T20:40:15.401Z
6.5750,17.8953,0.8037,50,2016-10-08T20:39:45.003Z
6.5750,17.8953,0.8037,50,2016-10-08T20:39:14.953Z
6.5750,17.8953,0.8037,50,2016-10-08T20:38:47.042Z
6.4625,17.8953,0.8037,50,2016-10-08T20:38:18.024Z
6.3500,17.8953,0.8037,50,2016-10-08T20:37:45.559Z
6.3500,17.8953,0.8037,50,2016-10-08T20:37:15.270Z
6.2375,17.8953,0.8037,50,2016-10-08T20:36:44.969Z
6.2375,17.8953,0.8037,50,2016-10-08T20:36:15.523Z
6.2375,17.8953,0.8037,50,2016-10-08T20:35:45.838Z
6.1250,17.8953,0.8037,50,2016-10-08T20:35:15.998Z
6.0125,17.8953,0.8037,50,2016-10-08T20:34:47.225Z
6.0125,17.8953,0.8037,50,2016-10-08T20:34:15.650Z
5.9000,17.8953,0.8037,50,2016-10-08T20:33:45.904Z
5.9000,17.8953,0.8037,50,2016-10-08T20:33:16.560Z
5.9000,17.8953,0.8037,50,2016-10-08T20:32:45.448Z
5.7875,17.8953,0.8037,50,2016-10-08T20:32:15.099Z
5.6750,17.8953,0.8037,50,2016-10-08T20:31:44.838Z
5.6750,17.8953,0.8037,50,2016-10-08T20:31:15.093Z
5.6750,17.8953,0.8037,50,2016-10-08T20:30:44.824Z
5.5625,17.8953,0.8037,50,2016-10-08T20:30:14.950Z
5.4500,17.8953,0.8037,50,2016-10-08T20:29:44.932Z
5.3375,17.8953,0.8037,50,2016-10-08T20:29:14.924Z
5.3375,17.8953,0.8037,50,2016-10-08T20:28:45.345Z
5.2250,17.8953,0.8037,50,2016-10-08T20:28:16.000Z
5.3375,17.8953,0.8037,50,2016-10-08T20:27:45.668Z
5.3375,17.8953,0.8037,50,2016-10-08T20:27:14.894Z
5.3375,17.8953,0.8037,50,2016-10-08T20:26:44.891Z
5.3375,17.8953,0.8037,50,2016-10-08T20:26:15.019Z
5.2250,17.8953,0.8037,50,2016-10-08T20:25:44.871Z
5.1125,17.8953,0.8037,50,2016-10-08T20:25:14.863Z
5.1125,17.8953,0.8037,50,2016-10-08T20:24:44.915Z
5.2250,17.8953,0.8037,50,2016-10-08T20:24:15.179Z
5.2250,17.8953,0.8037,50,2016-10-08T20:23:46.892Z
5.2250,17.8953,0.8037,50,2016-10-08T20:23:16.503Z
5.2250,17.8953,0.8037,50,2016-10-08T20:22:45.887Z
5.2250,17.8953,0.8037,50,2016-10-08T20:22:14.817Z
5.3375,17.8953,0.8037,50,2016-10-08T20:21:44.810Z
5.3375,17.8953,0.8037,50,2016-10-08T20:21:17.929Z
5.3375,17.8953,0.8037,50,2016-10-08T20:20:44.795Z
5.3375,17.8953,0.8037,50,2016-10-08T20:20:14.912Z
5.3375,17.8953,0.8037,50,2016-10-08T20:19:46.169Z
5.3375,17.8953,0.8037,50,2016-10-08T20:19:15.372Z
5.4500,17.8953,0.8037,50,2016-10-08T20:18:45.261Z
5.5625,17.8953,0.8037,50,2016-10-08T20:18:19.305Z
5.5625,17.8953,0.8037,50,2016-10-08T20:17:46.129Z
5.6750,17.8953,0.8037,50,2016-10-08T20:17:14.866Z
5.6750,17.8953,0.8037,50,2016-10-08T20:16:45.831Z
5.7875,17.8953,0.8037,50,2016-10-08T20:16:14.853Z
5.7875,17.8953,0.8037,50,2016-10-08T20:15:44.845Z
5.9000,17.8953,0.8037,50,2016-10-08T20:15:15.223Z
6.0125,17.8953,0.8037,50,2016-10-08T20:14:44.848Z
6.0125,17.8953,0.8037,50,2016-10-08T20:14:15.087Z
6.1250,17.8953,0.8037,50,2016-10-08T20:13:46.116Z
6.1250,17.8953,0.8037,50,2016-10-08T20:13:15.855Z
6.2375,17.8953,0.8037,50,2016-10-08T20:12:56.876Z
6.2375,17.8953,0.8037,50,2016-10-08T20:12:16.061Z
6.3500,17.8953,0.8037,50,2016-10-08T20:11:45.065Z
6.3500,17.8953,0.8037,50,2016-10-08T20:11:15.053Z
6.4625,17.8953,0.8037,50,2016-10-08T20:10:45.264Z
6.5750,17.8953,0.8037,50,2016-10-08T20:10:15.026Z
6.5750,17.8953,0.8037,50,2016-10-08T20:09:44.882Z
6.6875,17.8953,0.8037,50,2016-10-08T20:09:15.622Z
6.8000,17.8953,0.8037,50,2016-10-08T20:08:44.862Z
6.9125,17.8953,0.8037,50,2016-10-08T20:08:15.727Z
6.9125,17.8953,0.8037,50,2016-10-08T20:07:46.796Z
7.0250,17.8953,0.8037,50,2016-10-08T20:07:15.072Z
7.1375,17.8953,0.8037,50,2016-10-08T20:06:45.352Z
7.1375,17.8953,0.8037,50,2016-10-08T20:06:15.356Z
7.2500,17.8953,0.8037,50,2016-10-08T20:05:44.830Z
7.2500,17.8953,0.8037,50,2016-10-08T20:05:15.089Z
7.4750,17.8953,0.8037,50,2016-10-08T20:04:15.184Z
7.4750,17.8953,0.8037,45,2016-10-08T20:03:16.713Z
7.5875,17.8953,0.8037,45,2016-10-08T20:02:46.127Z
7.7000,17.8953,0.8037,45,2016-10-08T20:02:14.762Z
7.8125,17.8953,0.8037,45,2016-10-08T20:01:44.754Z
7.8125,17.8953,0.8037,45,2016-10-08T20:01:15.041Z
7.9250,17.8953,0.8037,45,2016-10-08T20:00:45.301Z
7.9250,17.8953,0.8037,45,2016-10-08T20:00:15.169Z
8.0375,17.8953,0.8037,45,2016-10-08T19:59:44.848Z
8.0375,17.8953,0.8037,45,2016-10-08T19:59:14.841Z
8.1500,17.8953,0.8037,45,2016-10-08T19:58:45.508Z
8.1500,17.8953,0.8037,45,2016-10-08T19:58:16.732Z
8.2625,17.8953,0.8037,45,2016-10-08T19:57:45.431Z
8.3750,17.8953,0.8037,45,2016-10-08T19:57:15.047Z
8.3750,17.8953,0.8037,45,2016-10-08T19:56:45.113Z
8.3750,17.8953,0.8037,45,2016-10-08T19:56:15.140Z
8.4875,17.8953,0.8037,45,2016-10-08T19:55:44.789Z
8.4875,17.8953,0.8037,45,2016-10-08T19:55:14.782Z
8.4875,17.8953,0.8037,45,2016-10-08T19:54:44.773Z
8.6000,17.8953,0.8037,45,2016-10-08T19:54:15.021Z
8.6000,17.8953,0.8037,45,2016-10-08T19:53:44.757Z
8.6000,17.8953,0.8037,45,2016-10-08T19:53:15.816Z
8.6000,17.8953,0.8037,45,2016-10-08T19:52:47.009Z
8.6000,17.8953,0.8037,45,2016-10-08T19:52:14.747Z
8.6000,17.8953,0.8037,45,2016-10-08T19:51:44.727Z
8.6000,17.8953,0.8037,45,2016-10-08T19:51:15.007Z
8.6000,17.8953,0.8037,45,2016-10-08T19:50:44.836Z
8.6000,17.8953,0.8037,45,2016-10-08T19:50:14.829Z
8.6000,17.8953,0.8037,45,2016-10-08T19:49:46.212Z
8.4875,17.8953,0.8037,45,2016-10-08T19:49:16.901Z
8.3750,17.8953,0.8037,45,2016-10-08T19:48:45.724Z
8.3750,17.8953,0.8037,45,2016-10-08T19:48:20.706Z
8.2625,17.8953,0.8037,45,2016-10-08T19:47:46.696Z
8.2625,17.8953,0.8037,45,2016-10-08T19:47:15.800Z
8.2625,17.8953,0.8037,45,2016-10-08T19:46:44.774Z
8.1500,17.8953,0.8037,45,2016-10-08T19:46:14.766Z
8.1500,17.8953,0.8037,45,2016-10-08T19:45:44.759Z
8.0375,17.8953,0.8037,45,2016-10-08T19:45:14.975Z
8.0375,17.8953,0.8037,45,2016-10-08T19:44:46.581Z
8.0375,17.8953,0.8037,45,2016-10-08T19:44:14.736Z
7.9250,17.8953,0.8037,45,2016-10-08T19:43:44.927Z
7.8125,17.8953,0.8037,45,2016-10-08T19:43:16.137Z
7.8125,17.8953,0.8037,45,2016-10-08T19:42:46.172Z
7.8125,17.8953,0.8037,45,2016-10-08T19:42:14.827Z
7.7000,17.8953,0.8037,45,2016-10-08T19:41:44.822Z
7.7000,17.8953,0.8037,45,2016-10-08T19:41:14.844Z
7.5875,17.8953,0.8037,45,2016-10-08T19:40:15.327Z
7.4750,17.8953,0.8037,45,2016-10-08T19:39:45.992Z
7.3625,17.8953,0.8037,45,2016-10-08T19:39:17.225Z
7.3625,17.8953,0.8037,45,2016-10-08T19:38:45.121Z
7.2500,17.8953,0.8037,45,2016-10-08T19:38:15.422Z
7.2500,17.8953,0.8037,45,2016-10-08T19:37:50.556Z
7.2500,17.8953,0.8037,45,2016-10-08T19:37:16.574Z
7.2500,17.8953,0.8037,45,2016-10-08T19:36:46.948Z
7.2500,17.8953,0.8037,45,2016-10-08T19:36:14.738Z
7.1375,17.8953,0.8037,45,2016-10-08T19:35:44.731Z
7.1375,17.8953,0.8037,45,2016-10-08T19:35:15.232Z
7.1375,17.8953,0.8037,45,2016-10-08T19:34:45.313Z
7.0250,17.8953,0.8037,45,2016-10-08T19:34:14.929Z
7.0250,17.8953,0.8037,45,2016-10-08T19:33:44.700Z
6.9125,17.8953,0.8037,45,2016-10-08T19:33:18.121Z
6.9125,17.8953,0.8037,45,2016-10-08T19:32:48.127Z
6.8000,17.8953,0.8037,45,2016-10-08T19:32:17.342Z
6.8000,17.8953,0.8037,45,2016-10-08T19:31:44.794Z
6.8000,17.8953,0.8037,45,2016-10-08T19:31:15.020Z
